1448704.3	Array_1_623-1_R	JKMO01000052	NA	JKMO01000052_1	623	1	NA	Array_1_623-1_R_NA	1	1,0,Complete	TypeIII-A
1448704.3	Array_1_1064-1_R	JKMO01000071	NA	JKMO01000071_1	1064	1	NA	Array_1_1064-1_R_NA			
1448704.3	Array_1_2037-1339_R	JKMO01000078	NA	JKMO01000078_1	2037	1339	NA	Array_1_2037-1415_R_NA			
1448704.3	Array_1_1486-60_R	JKMO01000082	NA	JKMO01000082_1	1486	60	NA	Array_1_1486-60_R_NA			
1448705.3	Array_1_136015-135317_R	JKMN01000019	NA	JKMN01000019_1	136015	135317	NA	Array_1_135948-135317_R_NA			
1448705.3	Array_1_415-14_R	JKMN01000047	NA	JKMN01000047_1	415	14	NA	Array_1_415-14_R_NA			
1448705.3	Array_2_4340-1808_R	JKMN01000047	NA	JKMN01000047_2	4340	1808	NA	Array_2_3315-1884_R_NA			
1448705.3	Array_1_1064-70_R	JKMN01000048	NA	JKMN01000048_1	1064	70	NA	Array_1_1064-70_R_NA	1	1,0,Complete	TypeIII-A
1448707.3	Array_1_64906-64141_R	JKML01000029	NA	JKML01000029_1	64906	64141	NA	Array_1_64832-64141_R_NA			
1448707.3	Array_1_974-69_R	JKML01000088	NA	JKML01000088_1	974	69	NA	Array_1_974-69_R_NA			
1448707.3	Array_1_965-59_R	JKML01000089	NA	JKML01000089_1	965	59	NA	Array_1_965-59_R_NA			
1448709.3	Array_1_830-59_R	JKMJ01000076	NA	JKMJ01000076_1	830	59	NA	Array_1_830-59_R_NA	2	-1,0,Single	TypeII-B
1448709.3	Array_1_1227-2_R	JKMJ01000078	NA	JKMJ01000078_1	1227	2	NA	Array_1_1227-227_R_NA			
1448709.3	Array_1_1690-192_R	JKMJ01000080	NA	JKMJ01000080_1	1690	192	NA	Array_1_1690-268_R_NA			
1448709.3	Array_1_60-1334_F	JKMJ01000081	NA	JKMJ01000081_1	60	1334	NA	Array_1_60-1334_F_NA			
1448711.3	Array_1_462-60_R	JKMH01000049	NA	JKMH01000049_1	462	60	NA	Array_1_462-60_R_NA			
1448711.3	Array_2_4243-1855_R	JKMH01000049	NA	JKMH01000049_2	4243	1855	NA	Array_2_3657-2232_R_NA			
1448711.3	Array_1_1851-29_R	JKMH01000050	NA	JKMH01000050_1	1851	29	NA	Array_1_1551-29_R_NA			
1448734.3	Array_1_147712-147008_R	JKLK01000016	NA	JKLK01000016_1	147712	147008	NA	Array_1_147712-147008_R_NA			
1448734.3	Array_1_403-1_R	JKLK01000062	NA	JKLK01000062_1	403	1	NA	Array_1_403-1_R_NA			
1448734.3	Array_1_553-5_R	JKLK01000007	NA	JKLK01000007_1	553	5	NA	Array_1_553-5_R_NA	1	1,0,Complete	TypeIII-A
1448734.3	Array_1_1705-60_R	JKLK01000063	NA	JKLK01000063_1	1705	60	NA	Array_1_1482-60_R_NA			
1448738.3	Array_1_129336-128637_R	JKLG01000014	NA	JKLG01000014_1	129336	128637	NA	Array_1_129336-128637_R_NA			
1448738.3	Array_1_2837-1342_R	JKLG01000072	NA	JKLG01000072_1	2837	1342	NA	Array_1_1819-1418_R_NA			
1448738.3	Array_1_1577-1_R	JKLG01000080	NA	JKLG01000080_1	1577	1	NA	Array_1_1503-1_R_NA			
1448738.3	Array_1_1209-57_R	JKLG01000085	NA	JKLG01000085_1	1209	57	NA	Array_1_611-57_R_NA			
1448740.3	Array_1_136168-135620_R	JKLE01000011	NA	JKLE01000011_1	136168	135620	NA	Array_1_136098-135620_R_NA			
1448740.3	Array_2_3008-1652_R	JKLE01000069	NA	JKLE01000069_2	3008	1652	NA	Array_1_3008-1728_R_NA			
1448742.3	Array_1_410-3_R	JKLD01000050	NA	JKLD01000050_1	410	3	NA	Array_1_410-3_R_NA	1	1,0,Complete	TypeIII-A
1448742.3	Array_1_1497-1_R	JKLD01000066	NA	JKLD01000066_1	1497	1	NA	Array_1_1425-1_R_NA			
1448742.3	Array_1_1698-56_R	JKLD01000067	NA	JKLD01000067_1	1698	56	NA	Array_1_1479-56_R_NA			
1448742.3	Array_2_2494-1654_R	JKLD01000070	NA	JKLD01000070_2	2494	1654	NA	Array_1_2494-1730_R_NA			
1448742.3	Array_1_1208-1_R	JKLD01000080	NA	JKLD01000080_1	1208	1	NA	Array_1_1208-1_R_NA			
1448745.3	Array_1_136224-135594_R	JKLA01000011	NA	JKLA01000011_1	136224	135594	NA	Array_1_136224-135594_R_NA			
1448745.3	Array_1_699-1_R	JKLA01000055	NA	JKLA01000055_1	699	1	NA	Array_1_699-1_R_NA	1	1,0,Complete	TypeIII-A
1448745.3	Array_1_1255-60_R	JKLA01000062	NA	JKLA01000062_1	1255	60	NA	Array_1_527-60_R_NA			
1448745.3	Array_1_962-35_R	JKLA01000063	NA	JKLA01000063_1	962	35	NA	Array_1_962-35_R_NA			
1448745.3	Array_1_1500-1_R	JKLA01000086	NA	JKLA01000086_1	1500	1	NA	Array_1_1500-76_R_NA			
1448754.3	Array_1_137088-136241_R	JKKR01000015	NA	JKKR01000015_1	137088	136241	NA	Array_1_137088-136241_R_NA			
1448754.3	Array_1_1022-17_R	JKKR01000016	NA	JKKR01000016_1	1022	17	NA	Array_1_1022-17_R_NA			
1448754.3	Array_2_3171-2415_R	JKKR01000016	NA	JKKR01000016_2	3171	2415	NA	Array_2_3171-2491_R_NA			
1448754.3	Array_1_1631-60_R	JKKR01000073	NA	JKKR01000073_1	1631	60	NA	Array_1_1482-60_R_NA			
1448758.3	Array_1_136293-135965_R	JKKN01000016	NA	JKKN01000016_1	136293	135965	NA	Array_1_136293-135965_R_NA			
1448758.3	Array_1_1801-1400_R	JKKN01000059	NA	JKKN01000059_1	1801	1400	NA	Array_1_1801-1400_R_NA			
1448758.3	Array_2_3809-3194_R	JKKN01000059	NA	JKKN01000059_2	3809	3194	NA	Array_2_3809-3270_R_NA			
1448758.3	Array_1_1566-1_R	JKKN01000070	NA	JKKN01000070_1	1566	1	NA	Array_1_1489-1_R_NA			
1448760.3	Array_1_136180-135701_R	JKKL01000014	NA	JKKL01000014_1	136180	135701	NA	Array_1_136180-135701_R_NA			
1448760.3	Array_1_829-59_R	JKKL01000051	NA	JKKL01000051_1	829	59	NA	Array_1_829-59_R_NA	1	1,0,Complete	TypeIII-A
1448760.3	Array_2_2496-1743_R	JKKL01000073	NA	JKKL01000073_2	2496	1743	NA	Array_1_2496-1819_R_NA			
1448760.3	Array_1_1702-60_R	JKKL01000078	NA	JKKL01000078_1	1702	60	NA	Array_1_1477-60_R_NA			
1448762.3	Array_1_136315-135619_R	JKKJ01000017	NA	JKKJ01000017_1	136315	135619	NA	Array_1_136315-135619_R_NA			
1448762.3	Array_1_432-30_R	JKKJ01000018	NA	JKKJ01000018_1	432	30	NA	Array_1_432-30_R_NA			
1448762.3	Array_2_2301-1825_R	JKKJ01000018	NA	JKKJ01000018_2	2301	1825	NA	Array_2_2301-1901_R_NA			
1448762.3	Array_1_684-60_R	JKKJ01000052	NA	JKKJ01000052_1	684	60	NA	Array_1_684-60_R_NA	1	1,0,Complete	TypeIII-A
1448762.3	Array_1_1565-2_R	JKKJ01000078	NA	JKKJ01000078_1	1565	2	NA	Array_1_1494-2_R_NA			
1448764.3	Array_1_136683-135981_R	JKKH01000015	NA	JKKH01000015_1	136683	135981	NA	Array_1_136683-135981_R_NA			
1448764.3	Array_1_692-1_R	JKKH01000050	NA	JKKH01000050_1	692	1	NA	Array_1_692-1_R_NA	1	1,0,Complete	TypeIII-A
1448764.3	Array_1_1574-3_R	JKKH01000079	NA	JKKH01000079_1	1574	3	NA	Array_1_1500-3_R_NA			
1448766.3	Array_1_136873-136241_R	JKKF01000015	NA	JKKF01000015_1	136873	136241	NA	Array_1_136873-136241_R_NA			
1448766.3	Array_1_758-59_R	JKKF01000050	NA	JKKF01000050_1	758	59	NA	Array_1_758-59_R_NA	1	1,0,Complete	TypeIII-A
1448766.3	Array_1_1582-1_R	JKKF01000066	NA	JKKF01000066_1	1582	1	NA	Array_1_1508-1_R_NA			
1448766.3	Array_1_1224-15_R	JKKF01000074	NA	JKKF01000074_1	1224	15	NA	Array_1_1224-15_R_NA			
1448768.3	Array_1_136789-136241_R	JKKD01000017	NA	JKKD01000017_1	136789	136241	NA	Array_1_136719-136241_R_NA			
1448768.3	Array_1_763-60_R	JKKD01000054	NA	JKKD01000054_1	763	60	NA	Array_1_763-60_R_NA	1	1,0,Complete	TypeIII-A
1448768.3	Array_1_1740-15_R	JKKD01000075	NA	JKKD01000075_1	1740	15	NA	Array_1_1517-15_R_NA			
1448768.3	Array_1_1287-1_R	JKKD01000077	NA	JKKD01000077_1	1287	1	NA	Array_1_1287-1_R_NA			
1448768.3	Array_1_1110-59_R	JKKD01000078	NA	JKKD01000078_1	1110	59	NA	Array_1_1110-59_R_NA			
1448768.3	Array_1_983-2_R	JKKD01000080	NA	JKKD01000080_1	983	2	NA	Array_1_983-2_R_NA			
1448771.3	Array_1_1242-404_R	JKKA01000054	NA	JKKA01000054_1	1242	404	NA	Array_1_1242-631_R_NA			
1448771.3	Array_1_1647-1_R	JKKA01000055	NA	JKKA01000055_1	1647	1	NA	Array_1_1647-300_R_NA	2	1,1,Partial	TypeI-A,TypeI-B,TypeI-C,TypeI-D,TypeI-E,TypeI-F,TypeI-U,TypeII-A,TypeII-B,TypeII-C,TypeIII-A,TypeIII-B,TypeIII-C,TypeIII-D
1448771.3	Array_1_751-60_R	JKKA01000074	NA	JKKA01000074_1	751	60	NA	Array_1_751-60_R_NA			
1448771.3	Array_1_978-59_R	JKKA01000077	NA	JKKA01000077_1	978	59	NA	Array_1_978-430_R_NA			
1448772.3	Array_1_136939-136241_R	JKJZ01000019	NA	JKJZ01000019_1	136939	136241	NA	Array_1_136939-136241_R_NA			
1448772.3	Array_1_835-60_R	JKJZ01000049	NA	JKJZ01000049_1	835	60	NA	Array_1_835-60_R_NA	1	1,0,Complete	TypeIII-A
1448772.3	Array_1_437-30_R	JKJZ01000073	NA	JKJZ01000073_1	437	30	NA	Array_1_437-30_R_NA			
1448772.3	Array_1_1746-1338_R	JKJZ01000074	NA	JKJZ01000074_1	1746	1338	NA	Array_1_1414-1746_F_NA			
1448772.3	Array_1_1514-17_R	JKJZ01000076	NA	JKJZ01000076_1	1514	17	NA	Array_1_1438-17_R_NA			
1448773.3	Array_1_71347-70865_R	JKJY01000027	NA	JKJY01000027_1	71347	70865	NA	Array_1_71347-70865_R_NA	1	1,0,Complete	TypeIII-A
1448773.3	Array_1_1008-15_R	JKJY01000081	NA	JKJY01000081_1	1008	15	NA	Array_1_1008-241_R_NA			
1448780.3	Array_1_989-1_R	JKJR01000081	NA	JKJR01000081_1	989	1	NA	Array_1_989-1_R_NA			
1448783.3	Array_1_137055-136135_R	JKJP01000013	NA	JKJP01000013_1	137055	136135	NA	Array_1_137055-136135_R_NA			
1448783.3	Array_1_486-6_R	JKJP01000014	NA	JKJP01000014_1	486	6	NA	Array_1_486-6_R_NA			
1448783.3	Array_2_2363-1879_R	JKJP01000014	NA	JKJP01000014_2	2363	1879	NA	Array_2_2363-1955_R_NA			
1448783.3	Array_1_901-59_R	JKJP01000049	NA	JKJP01000049_1	901	59	NA	Array_1_901-59_R_NA	1	1,0,Complete	TypeIII-A
1448783.3	Array_1_1559-59_R	JKJP01000072	NA	JKJP01000072_1	1559	59	NA	Array_1_1482-59_R_NA			
1448786.3	Array_1_136091-135317_R	JKJM01000016	NA	JKJM01000016_1	136091	135317	NA	Array_1_136018-135317_R_NA			
1448786.3	Array_1_1159-18_R	JKJM01000017	NA	JKJM01000017_1	1159	18	NA	Array_1_1159-94_R_NA	1	1,0,Complete	TypeIII-A
1448786.3	Array_1_342-13_R	JKJM01000069	NA	JKJM01000069_1	342	13	NA	Array_1_342-13_R_NA			
1448786.3	Array_2_2224-1735_R	JKJM01000069	NA	JKJM01000069_2	2224	1735	NA	Array_2_2224-1811_R_NA			
1448786.3	Array_1_1629-59_R	JKJM01000075	NA	JKJM01000075_1	1629	59	NA	Array_1_1478-59_R_NA			
1448786.3	Array_1_1271-4_R	JKJM01000076	NA	JKJM01000076_1	1271	4	NA	Array_1_1271-4_R_NA			
1448788.3	Array_1_479-1_R	JKJK01000051	NA	JKJK01000051_1	479	1	NA	Array_1_479-1_R_NA	1	1,0,Complete	TypeIII-A
1448788.3	Array_2_2572-1666_R	JKJK01000068	NA	JKJK01000068_2	2572	1666	NA	Array_1_2572-1742_R_NA			
1448788.3	Array_1_1131-74_R	JKJK01000080	NA	JKJK01000080_1	1131	74	NA	Array_1_549-74_R_NA			
1448788.3	Array_1_1137-60_R	JKJK01000081	NA	JKJK01000081_1	1137	60	NA	Array_1_1137-60_R_NA			
1448788.3	Array_1_1136-1_R	JKJK01000082	NA	JKJK01000082_1	1136	1	NA	Array_1_1060-1_R_NA			
1448790.3	Array_1_136949-136241_R	JKJI01000013	NA	JKJI01000013_1	136949	136241	NA	Array_1_136949-136241_R_NA			
1448790.3	Array_1_761-60_R	JKJI01000048	NA	JKJI01000048_1	761	60	NA	Array_1_761-60_R_NA	1	1,0,Complete	TypeIII-A
1448790.3	Array_1_1493-59_R	JKJI01000077	NA	JKJI01000077_1	1493	59	NA	Array_1_1493-59_R_NA			
1448790.3	Array_1_1485-60_R	JKJI01000082	NA	JKJI01000082_1	1485	60	NA	Array_1_1485-60_R_NA			
1448790.3	Array_1_1432-1_R	JKJI01000090	NA	JKJI01000090_1	1432	1	NA	Array_1_1359-1_R_NA			
1448792.3	Array_1_136493-135794_R	JKJG01000016	NA	JKJG01000016_1	136493	135794	NA	Array_1_136493-135794_R_NA			
1448792.3	Array_1_406-1_R	JKJG01000062	NA	JKJG01000062_1	406	1	NA	Array_1_406-1_R_NA			
1448792.3	Array_2_3674-1799_R	JKJG01000062	NA	JKJG01000062_2	3674	1799	NA	Array_2_3301-1875_R_NA			
1448794.3	Array_1_137470-136241_R	JKJF01000014	NA	JKJF01000014_1	137470	136241	NA	Array_1_137470-136241_R_NA			
1448794.3	Array_1_1203-59_R	JKJF01000015	NA	JKJF01000015_1	1203	59	NA	Array_1_617-59_R_NA			
1448794.3	Array_2_3081-2596_R	JKJF01000015	NA	JKJF01000015_2	3081	2596	NA	Array_3_3081-2672_R_NA			
1448794.3	Array_1_1068-17_R	JKJF01000081	NA	JKJF01000081_1	1068	17	NA	Array_1_1068-90_R_NA			
1448799.3	Array_1_136865-136241_R	JKJA01000016	NA	JKJA01000016_1	136865	136241	NA	Array_1_136865-136241_R_NA			
1448799.3	Array_1_500-20_R	JKJA01000017	NA	JKJA01000017_1	500	20	NA	Array_1_500-20_R_NA			
1448799.3	Array_2_3544-1893_R	JKJA01000017	NA	JKJA01000017_2	3544	1893	NA	Array_2_2523-1969_R_NA			
1448799.3	Array_1_613-60_R	JKJA01000050	NA	JKJA01000050_1	613	60	NA	Array_1_613-60_R_NA	1	1,0,Complete	TypeIII-A
1448806.3	Array_1_136835-136139_R	JKIT01000017	NA	JKIT01000017_1	136835	136139	NA	Array_1_136835-136139_R_NA			
1448806.3	Array_1_842-60_R	JKIT01000051	NA	JKIT01000051_1	842	60	NA	Array_1_842-60_R_NA	1	1,0,Complete	TypeIII-A
1448806.3	Array_2_3588-1563_R	JKIT01000063	NA	JKIT01000063_2	3588	1563	NA	Array_1_2193-1639_R_NA			
1448807.3	Array_1_136789-136241_R	JKIS01000019	NA	JKIS01000019_1	136789	136241	NA	Array_1_136719-136241_R_NA			
1448807.3	Array_1_542-59_R	JKIS01000051	NA	JKIS01000051_1	542	59	NA	Array_1_542-59_R_NA	1	1,0,Complete	TypeIII-A
1448807.3	Array_2_3135-1563_R	JKIS01000067	NA	JKIS01000067_2	3135	1563	NA	Array_1_2193-1639_R_NA			
1448807.3	Array_1_1500-3_R	JKIS01000076	NA	JKIS01000076_1	1500	3	NA	Array_1_1500-3_R_NA			
1448808.3	Array_1_136464-135690_R	JKIR01000015	NA	JKIR01000015_1	136464	135690	NA	Array_1_136464-135690_R_NA			
1448811.3	Array_1_71685-71137_R	JKIP01000016	NA	JKIP01000016_1	71685	71137	NA	Array_1_71615-71137_R_NA			
1448811.3	Array_1_695-1_R	JKIP01000061	NA	JKIP01000061_1	695	1	NA	Array_1_548-1_R_NA	1	1,0,Complete	TypeIII-A
1448811.3	Array_1_1427-13_R	JKIP01000088	NA	JKIP01000088_1	1427	13	NA	Array_1_1427-13_R_NA			
1448811.3	Array_1_1101-412_R	JKIP01000091	NA	JKIP01000091_1	1101	412	NA	Array_1_1101-488_R_NA			
1448811.3	Array_1_1054-2_R	JKIP01000092	NA	JKIP01000092_1	1054	2	NA	Array_1_1054-2_R_NA			
1448814.3	Array_1_129235-128539_R	JKIM01000015	NA	JKIM01000015_1	129235	128539	NA	Array_1_129235-128539_R_NA			
1448814.3	Array_1_2174-77_R	JKIM01000016	NA	JKIM01000016_1	2174	77	NA	Array_1_2174-1542_R_NA			
1448814.3	Array_1_395-60_R	JKIM01000021	NA	JKIM01000021_1	395	60	NA	Array_1_395-60_R_NA	1	1,0,Complete	TypeIII-A
1448814.3	Array_1_58-817_F	JKIM01000069	NA	JKIM01000069_1	58	817	NA	Array_1_340-741_F_NA			
1448814.3	Array_2_2154-2320_F	JKIM01000069	NA	JKIM01000069_2	2154	2320	I-C	Array_2_2152-2320_F_I-C			
1448814.3	Array_1_1635-62_R	JKIM01000075	NA	JKIM01000075_1	1635	62	NA	Array_1_1486-62_R_NA			
1448815.3	Array_1_71681-70982_R	JKIL01000025	NA	JKIL01000025_1	71681	70982	NA	Array_1_71681-70982_R_NA			
1448815.3	Array_1_1499-1_R	JKIL01000073	NA	JKIL01000073_1	1499	1	NA	Array_1_1499-227_R_NA			
1448815.3	Array_1_623-1_R	JKIL01000081	NA	JKIL01000081_1	623	1	NA	Array_1_623-1_R_NA	2	-1,0,Single	TypeII-B
1448816.3	Array_1_136648-136241_R	JKIK01000013	NA	JKIK01000013_1	136648	136241	NA	Array_1_136648-136241_R_NA			
1448816.3	Array_1_1548-50_R	JKIK01000069	NA	JKIK01000069_1	1548	50	NA	Array_1_1548-256_R_NA			
1448816.3	Array_1_1430-1_R	JKIK01000070	NA	JKIK01000070_1	1430	1	NA	Array_1_1430-1_R_NA			
1448817.3	Array_1_136676-136128_R	JKIJ01000012	NA	JKIJ01000012_1	136676	136128	NA	Array_1_136676-136128_R_NA			
1448817.3	Array_2_2486-1650_R	JKIJ01000076	NA	JKIJ01000076_2	2486	1650	NA	Array_1_2127-1726_R_NA			
1448817.3	Array_1_1363-4_R	JKIJ01000083	NA	JKIJ01000083_1	1363	4	NA	Array_1_1363-4_R_NA			
1448818.3	Array_1_136469-135692_R	JKII01000011	NA	JKII01000011_1	136469	135692	NA	Array_1_136469-135692_R_NA			
1448819.3	Array_1_922-59_R	JKIH01000007	NA	JKIH01000007_1	922	59	NA	Array_1_922-59_R_NA	1	1,0,Complete	TypeIII-A
1448819.3	Array_2_2288-1603_R	JKIH01000063	NA	JKIH01000063_2	2288	1603	NA	Array_1_2288-1679_R_NA			
1448819.3	Array_1_1638-59_R	JKIH01000069	NA	JKIH01000069_1	1638	59	NA	Array_1_1489-59_R_NA			
1448819.3	Array_1_1-1203_F	JKIH01000070	NA	JKIH01000070_1	1	1203	NA	Array_1_1-920_F_NA			
1448821.3	Array_1_129248-128545_R	JKIG01000013	NA	JKIG01000013_1	129248	128545	NA	Array_1_129248-128545_R_NA			
1448821.3	Array_1_332-1_R	JKIG01000015	NA	JKIG01000015_1	332	1	NA	Array_1_332-1_R_NA	1	1,0,Complete	TypeIII-A
1448821.3	Array_2_3227-1578_R	JKIG01000065	NA	JKIG01000065_2	3227	1578	NA	Array_1_3078-1654_R_NA			
1448821.3	Array_1_60-1555_F	JKIG01000075	NA	JKIG01000075_1	60	1555	NA	Array_1_60-1555_F_NA			
1448823.3	Array_2_2787-1580_R	JKIE01000069	NA	JKIE01000069_2	2787	1580	NA	Array_1_2787-1656_R_NA			
1448823.3	Array_1_1745-95_R	JKIE01000077	NA	JKIE01000077_1	1745	95	NA	Array_1_1672-171_R_NA			
1448825.3	Array_1_136097-135619_R	JKIC01000015	NA	JKIC01000015_1	136097	135619	NA	Array_1_136097-135619_R_NA			
1448825.3	Array_1_755-59_R	JKIC01000031	NA	JKIC01000031_1	755	59	NA	Array_1_755-59_R_NA	1	1,0,Complete	TypeIII-A
1448825.3	Array_1_406-5_R	JKIC01000054	NA	JKIC01000054_1	406	5	NA	Array_1_406-5_R_NA			
1448825.3	Array_2_3598-1799_R	JKIC01000054	NA	JKIC01000054_2	3598	1799	NA	Array_2_3306-1875_R_NA			
1448830.3	Array_1_705-2_R	JKHX01000022	NA	JKHX01000022_1	705	2	NA	Array_1_705-2_R_NA	1	1,0,Complete	TypeIII-A
1448830.3	Array_1_830-276_R	JKHX01000055	NA	JKHX01000055_1	830	276	NA	Array_1_830-276_R_NA			
1448830.3	Array_2_3723-2223_R	JKHX01000055	NA	JKHX01000055_2	3723	2223	NA	Array_2_2853-2299_R_NA			
1448836.3	Array_1_2179-1339_R	JKHS01000075	NA	JKHS01000075_1	2179	1339	NA	Array_1_2175-1716_R_NA			
1448837.3	Array_1_1401-59_R	JKHR01000048	NA	JKHR01000048_1	1401	59	NA	Array_1_1401-59_R_NA	1	1,0,Complete	TypeIII-A
1448837.3	Array_1_1797-952_R	JKHR01000065	NA	JKHR01000065_1	1797	952	NA	Array_1_1797-1028_R_NA			
1448837.3	Array_1_694-1_R	JKHR01000074	NA	JKHR01000074_1	694	1	NA	Array_1_694-1_R_NA			
1448838.3	Array_1_1583-79_R	JKHQ01000002	NA	JKHQ01000002_1	1583	79	NA	Array_1_1583-155_R_NA			
1448838.3	Array_1_136719-136241_R	JKHQ01000018	NA	JKHQ01000018_1	136719	136241	NA	Array_1_136719-136241_R_NA			
1448838.3	Array_1_1183-34_R	JKHQ01000003	NA	JKHQ01000003_1	1183	34	NA	Array_1_1183-34_R_NA	1	1,0,Complete	TypeIII-A
1449126.3	Array_1_20864-22304_F	JQKL01000024	NA	JQKL01000024_1	20864	22304	NA	Array_1_20864-21869_F_NA	2	-1,0,Single	TypeV-U1
1449338.3	Array_1_165904-166336_F	JQLU01000005	NA	JQLU01000005_1	165904	166336	NA	Array_1_165970-166270_U_NA	2	-1,0,Single	TypeVI-A
1449338.3	Array_2_167735-168299_U	JQLU01000005	NA	JQLU01000005_2	167735	168299	NA	Array_2_167735-168299_U_NA	2	-1,0,Single	TypeVI-A
1449338.3	Array_3_1687137-1688215_F	JQLU01000005	NA	JQLU01000005_3	1687137	1688215	NA	Array_3_1687137-1688150_U_NA			
1449338.3	Array_5_2459220-2459586_U	JQLU01000005	NA	JQLU01000005_5	2459220	2459586	NA	Array_4_2459220-2459586_U_NA	2	-1,0,Single	TypeVI-A
1449338.3	Array_6_2464031-2463599_R	JQLU01000005	NA	JQLU01000005_6	2464031	2463599	NA	Array_5_2464031-2463599_R_NA	2	-1,0,Single	TypeVI-A
1449338.3	Array_7_2514115-2514877_F	JQLU01000005	NA	JQLU01000005_7	2514115	2514877	NA	Array_6_2514115-2514811_F_NA			
1449338.3	Array_8_2529503-2530067_F	JQLU01000005	NA	JQLU01000005_8	2529503	2530067	NA	Array_7_2529503-2530001_F_NA			
1449355.3	Array_1_239204-238200_R	JQNR01000004	NA	JQNR01000004_1	239204	238200	I-E	Array_1_239204-238200_R_I-E			
1449355.3	Array_1_1299071-1298557_R	JQNR01000005	NA	JQNR01000005_1	1299071	1298557	I-E	Array_1_1299071-1298858_R_I-E			
1449355.3	Array_2_1580094-1579577_R	JQNR01000005	NA	JQNR01000005_2	1580094	1579577	I-E	Array_2_1579638-1580033_F_I-E			
1449355.3	Array_3_1685860-1686622_F	JQNR01000005	NA	JQNR01000005_3	1685860	1686622	I-E	Array_3_1685860-1686622_F_I-E			
1449355.3	Array_4_2167603-2167876_F	JQNR01000005	NA	JQNR01000005_4	2167603	2167876	I-E	Array_4_2167603-2167815_F_I-E			
1449355.3	Array_5_2802868-2799154_R	JQNR01000005	NA	JQNR01000005_5	2802868	2799154	NA	Array_5_2801598-2800562_R_NA			
1449355.3	Array_6_4594845-4592802_R	JQNR01000005	NA	JQNR01000005_6	4594845	4592802	I-E	Array_7_4594356-4592922_R_I-E			
1449355.3	Array_7_4605444-4605965_F	JQNR01000005	NA	JQNR01000005_7	4605444	4605965	I-E	Array_9_4605444-4605903_F_I-E			
1449357.3	Array_1_70389-74853_F	JQLK01000005	NA	JQLK01000005_1	70389	74853	NA	Array_1_70389-71901_F_NA	2	-1,0,Single	
1449357.3	Array_3_116072-116987_F	JQLK01000005	NA	JQLK01000005_3	116072	116987	NA	Array_4_116072-116911_F_NA	2	1,1,Partial	TypeI-A,TypeI-B,TypeI-C,TypeI-D,TypeI-E,TypeI-F,TypeI-U,TypeII-A,TypeII-B,TypeII-C,TypeV-A,TypeV-B,TypeV-C,TypeV-D,TypeV-E
1449357.3	Array_4_165591-166292_F	JQLK01000005	NA	JQLK01000005_4	165591	166292	NA	Array_5_165591-166292_F_NA			
1450439.3	Array_1_485920-485539_R	JANI01000077	NA	JANI01000077_1	485920	485539	NA	Array_1_485609-485920_F_NA			
1450439.3	Array_1_21619-23253_F	JANI01000010	NA	JANI01000010_1	21619	23253	NA	Array_1_21619-23123_F_NA	1	1,0,Complete	TypeI-B
1450449.3	Array_1_247394-248486_F	JANJ01000004	NA	JANJ01000004_1	247394	248486	NA	Array_1_247394-248486_F_NA	2	1,1,Partial	TypeII-A,TypeII-B,TypeII-C
1450449.3	Array_1_298774-299602_F	JANJ01000005	NA	JANJ01000005_1	298774	299602	I-C	Array_1_299602-298906_R_I-C	3	1,0,Partial	TypeI-C
1450521.3	Array_1_61804-62479_F	JAQN01000001	NA	JAQN01000001_1	61804	62479	II-C	Array_1_62416-61804_R_II-C	3	1,1,Complete	TypeII-C
1451264.3	Array_1_200404-198239_R	JAQA01000017	I-E	JAQA01000017_1	200404	198239	I-E	Array_1_199732-198239_R_I-E	3	1,0,Complete	TypeI-E
1451264.3	Array_2_227004-226121_R	JAQA01000017	I-E	JAQA01000017_2	227004	226121	I-E	Array_3_227004-226182_R_I-E	3	1,0,Complete	TypeI-E
1452725.4	Array_1_1376938-1378500_F	CP007206	NA	CP007206_1	1376938	1378500	II-C	Array_1_1376938-1378348_F_II-C	3	1,1,Complete	TypeII-C
1453991.3	Array_1_1302-1695_F	JBTQ01000144	I-F	JBTQ01000144_1	1302	1695	I-F	Array_1_1302-1570_F_I-F			
1453991.3	Array_1_631-779_F	JBTQ01000157	I-F	JBTQ01000157_1	631	779	I-F	Array_1_631-779_F_I-F			
1453991.3	Array_1_36-303_F	JBTQ01000064	I-F	JBTQ01000064_1	36	303	I-F	Array_1_36-244_F_I-F	3	1,0,Partial	TypeI-F
1453991.3	Array_2_9274-8886_R	JBTQ01000064	I-F	JBTQ01000064_2	9274	8886	I-F	Array_2_9274-8946_R_I-F	3	1,0,Partial	TypeI-F
1454002.3	Array_1_1244-57_R	JDVG01000119	NA	JDVG01000119_1	1244	57	NA	Array_1_57-1244_F_NA			
1454002.3	Array_1_55-1611_F	JDVG01000157	NA	JDVG01000157_1	55	1611	I-E	Array_1_116-1488_F_I-E			
1454002.3	Array_1_1017-1955_F	JDVG01000254	NA	JDVG01000254_1	1017	1955	NA	Array_1_1017-1955_F_NA	2	-1,0,Single	TypeI-D
1454002.3	Array_1_57-1610_U	JDVG01000032	NA	JDVG01000032_1	57	1610	NA	Array_1_57-1488_F_NA			
1454002.3	Array_1_54-4659_F	JDVG01000402	NA	JDVG01000402_1	54	4659	I-E	Array_1_54-1486_F_I-E			
1454002.3	Array_1_399-34_R	JDVG01000550	NA	JDVG01000550_1	399	34	NA	Array_1_100-399_U_NA			
